model,prompt_id,event_kind,check_name,patch_input_delta_max_abs,common_it_margin_abs_delta,common_it_top1_equal
gemma3_4b,v2_GOV-CONV_0833,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0841,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0841,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0849,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0849,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0857,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0857,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0865,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0865,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0873,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0873,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0881,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0881,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0889,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0889,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0897,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0897,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0905,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0905,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0913,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0913,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0921,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0921,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0929,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0929,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0937,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0937,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0945,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0945,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0953,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0953,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0961,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0961,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0969,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0969,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0977,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0977,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0985,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0985,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0993,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0993,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1001,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1001,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1009,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1009,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1017,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1017,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1025,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1025,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1033,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1033,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1041,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1041,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1049,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1049,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1057,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1057,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1065,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1065,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1073,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1073,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1081,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1081,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1089,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1089,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1097,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1097,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1105,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1105,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1113,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1113,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1121,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1121,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1129,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1129,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1137,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1137,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1145,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1145,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1153,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1153,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1161,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1161,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1169,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1169,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1177,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1177,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1185,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1185,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1193,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1193,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0602,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0602,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0610,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0610,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0618,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0618,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0626,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0626,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0634,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0634,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0642,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0642,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0650,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0650,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0658,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0658,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0666,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0666,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0674,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0674,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0682,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0682,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0690,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0690,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0698,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0698,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0706,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0706,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0714,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0714,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0722,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0722,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0730,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0730,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0738,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0738,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0746,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-FORMAT_0746,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0754,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0754,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0762,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0762,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0770,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0770,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0778,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0778,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0786,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0786,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0794,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0794,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0802,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0802,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0810,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0810,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0818,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0818,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0826,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0826,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0834,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0834,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0842,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0842,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0850,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0850,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0858,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0858,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0866,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0866,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0874,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0874,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0882,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0882,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0890,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0890,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0898,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0898,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0906,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0906,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0914,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0914,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0922,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0922,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0930,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0930,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0938,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0938,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0946,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0946,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0954,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0954,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0962,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0962,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0970,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0970,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0978,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0978,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0986,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0986,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0994,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_0994,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1002,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1002,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1010,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1010,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1018,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1018,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1026,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1026,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1034,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1034,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1042,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_GOV-CONV_1042,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1050,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1050,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1058,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1058,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1066,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1066,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1074,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
gemma3_4b,v2_SAFETY_1074,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
